IB2300039681,2023-03-14T17:55:28.16,20220451912,Chi đầu tư phát triển,Kế hoạch lựa chọn nhà thầu dự án Trung tâm thể dục thể thao tỉnh Quảng Bình,Kiểm định chất lượng công trình hạng mục hạ tầng kỹ thuật và hạng mục dân dụng,Sở Văn hóa và Thể thao tỉnh Quảng Bình,Ban Quản lý Dự án đầu tư xây dựng công trình dân dụng và công nghiệp tỉnh Quảng Bình,Nguồn đầu tư công trung hạn ngân sách Trung ương và ngân sách tỉnh giai đoạn 2021-2025,Tư vấn,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn hai túi hồ sơ,30M,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Thành phố Đồng Hới, Tỉnh Quảng Bình",2023-03-25T08:30:00,2023-03-25T08:30:00,https://muasamcong.mpi.gov.vn,90 D,,Cam kết,386-QĐ/SVHTT,14/03/2023,Sở Văn hóa và Thể thao Quảng Bình,http://localhost:1234/api/download/file/browser/public?fileId=00700f97-2a69-4e05-9311-067b075ac449,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=a32c37f7-b4a7-4d36-8f3f-6d930ca5985c,"['a32c37f7-b4a7-4d36-8f3f-6d930ca5985c', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300038468,2023-03-14T16:56:10.722,PL2300029436,Chi đầu tư phát triển,"Kế hoạch lựa chọn nhà thầu bước thiết kế BVTC và dự toán dự án Đầu tư xây mới, cải tạo, nâng cấp 66 trạm y tế tuyến xã, tỉnh Nam Định","Tư vấn lập thiết kế bản vẽ thi công - dự toán 23 trạm y tế tuyến xã trên địa bàn các huyện Hải Hậu, Mỹ Lộc, Giao Thủy",Ban Quản lý dự án đầu tư xây dựng tỉnh Nam Định,Ban Quản lý dự án đầu tư xây dựng tỉnh Nam Định,"Ngân sách Trung ương từ Chương trình phục hồi và phát triển kinh tế - xã hội 138,0 tỷ đồng; Phần còn lại bố trí từ ngân sách tỉnh và các nguồn vốn hợp pháp khác",Tư vấn,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn hai túi hồ sơ,30D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Thành phố Nam Định, Tỉnh Nam Định",2023-04-03T15:45:00,2023-04-03T15:45:00,https://muasamcong.mpi.gov.vn,90 D,,Cam kết,71/QĐ-BQLDA ngày 14/3/2023,14/03/2023,Ban Quản lý dự án đầu tư xây dựng tỉnh Nam Định,http://localhost:1234/api/download/file/browser/public?fileId=7445e014-9629-4b90-8ed6-2e786e499fa1,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=40bad56c-311b-4e42-b1a1-4a5539bfd91c,"['40bad56c-311b-4e42-b1a1-4a5539bfd91c', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039900,2023-03-14T17:17:43.551,PL2300010272,Chi đầu tư phát triển,"kế hoạch lựa chọn nhà thầu Công trình: Cải tạo, sửa chữa đường liên xã từ Km178, QL4C- UBND  xã Tát Ngà - UBND xã Nậm Ban, huyện Mèo Vạc, tỉnh Hà Giang (giai đoạn 1)",Gói thầu số 6: Thi công xây dựng,Ban quản lý dự án đầu tư xây dựng huyện Mèo Vạc,CÔNG TY TNHH KẾT NỐI XÂY DỰNG VIỆT,Nguồn vốn thuộc chương trình MTQG giảm nghèo bền vững và Ngân sách địa phương,Xây lắp,Đấu thầu rộng rãi,DGDC,Trong nước,Một giai đoạn hai túi hồ sơ,24M,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Huyện Mèo Vạc, Tỉnh Hà Giang",2023-04-03T17:00:00,2023-04-03T17:00:00,https://muasamcong.mpi.gov.vn,180 D,560000000,Thư bảo lãnh,47/QĐ-BQL,14/03/2023,Ban Quản lý dự án đầu tư xây dựng huyện Mèo Vạc,http://localhost:1234/api/download/file/browser/public?fileId=db95a7ac-347d-457c-b8c4-12c9ac4ba2e5,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=b8c5ea19-7a4c-4d3c-aef1-3f988619fc5d,"['b8c5ea19-7a4c-4d3c-aef1-3f988619fc5d', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039968,2023-03-14T18:15:16.56,PL2300031065,Chi thường xuyên,Mua xe ô tô phục vụ công tác chung của Văn phòng Tỉnh ủy Nghệ An,Mua xe ô tô 07 chỗ 02 cầu phục vụ công tác chung của Văn phòng tỉnh ủy Nghệ An,VĂN PHÒNG TỈNH ỦY NGHỆ AN,VĂN PHÒNG TỈNH ỦY NGHỆ AN,"Ngân sách tỉnh năm 2022, nguồn mua sắm trang bị phương tiện làm việc",Hàng hóa,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,15D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Thành phố Vinh, Tỉnh Nghệ An",2023-03-22T08:30:00,2023-03-22T08:30:00,https://muasamcong.mpi.gov.vn,70 D,15950000,Thư bảo lãnh,224-QĐ/VPTU,13/03/2023,VĂN PHÒNG TỈNH ỦY NGHỆ AN,http://localhost:1234/api/download/file/browser/public?fileId=c35dea05-4058-4058-814f-73cd124d37e9,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=e191ef39-a1eb-4e77-b4fe-33ae84e8ad31,"['e191ef39-a1eb-4e77-b4fe-33ae84e8ad31', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039115,2023-03-14T16:58:54.395,PL2300027547,Chi đầu tư phát triển,"Kế hoạch lựa chọn nhà thầu xây dựng công trình: Đường giao thông Châu Bình, xã Sơn Châu (giai đoạn 2)","01.XL:  Xây dựng Đường giao thông Châu Bình, xã Sơn Châu (giai đoạn 2)",Uỷ ban nhân dân xã Sơn Châu,CÔNG TY TNHH SINH CƯỜNG THỊNH,"Ngân sách hỗ trợ cấp trên, ngân sách xã và huy động các nguồn vốn hợp pháp khác.",Xây lắp,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn một túi hồ sơ,300D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Huyện Hương Sơn, Tỉnh Hà Tĩnh",2023-03-24T17:00:00,2023-03-24T17:00:00,https://muasamcong.mpi.gov.vn,90 D,120000000,Thư bảo lãnh,20/QĐ-UBND,05/03/2023,Ủy ban nhân dân xã Sơn Châu,http://localhost:1234/api/download/file/browser/public?fileId=9f4e25ca-d0f1-4cb0-b2df-36c1fbc7b209,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=37a57dce-de9e-400e-842a-00179a756738,"['37a57dce-de9e-400e-842a-00179a756738', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039905,2023-03-14T17:17:30.198,PL2300028756,Chi đầu tư phát triển,Kế hoạch lựa chọn nhà thầu gói thầu: Mua sắm ô tô 7 chỗ phục vụ sản xuất kinh doanh của Công ty CP cấp thoát nước số 1 Vĩnh Phúc,Mua sắm ô tô 7 chỗ phục vụ sản xuất kinh doanh của Công ty CP cấp thoát nước số 1 Vĩnh Phúc,CÔNG TY CỔ PHẦN CẤP THOÁT NƯỚC SỐ I VĨNH PHÚC,CÔNG TY CỔ PHẦN CẤP THOÁT NƯỚC SỐ I VĨNH PHÚC,Tự có của Công ty và vốn huy động hợp pháp khác,Hàng hóa,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn một túi hồ sơ,30D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc",2023-03-25T09:00:00,2023-03-25T09:00:00,https://muasamcong.mpi.gov.vn,60 D,15000000,Thư bảo lãnh,149/QĐ-CTN1,14/03/2023,CÔNG TY CỔ PHẦN CẤP THOÁT NƯỚC SỐ I VĨNH PHÚC,http://localhost:1234/api/download/file/browser/public?fileId=86562590-3627-423a-b5f8-f182e0c18c26,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=7907aa72-93a9-4fc9-a5f5-bfc2a07bb221,"['7907aa72-93a9-4fc9-a5f5-bfc2a07bb221', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039871,2023-03-14T17:15:54.061,PL2200064915,Chi thường xuyên,"Cung cấp dịch vụ hiệu chuẩn, thử nghiệm trang thiết bị, dụng cụ y tế năm 2022 của Bệnh viện Quân y 103","Cung cấp dịch vụ hiệu chuẩn, thử nghiệm trang thiết bị, dụng cụ y tế năm 2022 của Bệnh viện Quân y 103",Bệnh viện Quân Y 103,Bệnh viện Quân Y 103,Viện phí,Phi tư vấn,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn một túi hồ sơ,60D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,,2023-03-27T10:00:00,2023-03-27T10:00:00,https://muasamcong.mpi.gov.vn,60 D,3000000,Cam kết,754/QĐ-BVQY103,13/03/2023,Giám đốc bệnh viện quân y 103,http://localhost:1234/api/download/file/browser/public?fileId=05a6717e-c107-4bfe-bde5-dbbd92fd5d4b,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=7568509d-08da-4e64-8d19-7a495439c43e,"['7568509d-08da-4e64-8d19-7a495439c43e', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039591,2023-03-14T17:16:34.763,PL2300030516,Chi thường xuyên,Thuê máy chủ và dịch vụ quản trị máy chủ cho website nhandantv.vn,Thuê máy chủ và dịch vụ quản trị máy chủ cho website nhandantv.vn,Trung tâm Truyền hình Nhân Dân,Trung tâm Truyền hình Nhân Dân,Ngân sách Nhà nước năm 2023,Phi tư vấn,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,12M,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Quận Hoàn Kiếm, Thành phố Hà Nội",2023-03-22T09:30:00,2023-03-22T09:30:00,https://muasamcong.mpi.gov.vn,40 D,20000000,Thư bảo lãnh,Quyết định số 143-QĐ/THND ngày 13/3/2023,13/03/2023,Trung tâm Truyền hình Nhân Dân,http://localhost:1234/api/download/file/browser/public?fileId=07a02e24-a091-4430-945f-426914efd5ff,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=47d8f484-0972-4c12-b89c-5bc76ca254ed,"['47d8f484-0972-4c12-b89c-5bc76ca254ed', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039754,2023-03-14T17:48:24.052,PL2300030834,Chi thường xuyên,Dịch vụ sự nghiệp công: Thu gom vệ sinh công cộng trên địa bàn thành phố Phổ Yên (từ 01/4/2023 đến 31/12/2023,Dịch vụ sự nghiệp công: Thu gom vệ sinh công cộng trên địa bàn thành phố Phổ Yên (từ 01/4/2023 đến 31/12/2023),Ban quản lý Môi trường và Đô thị thị xã Phổ Yên,Ban quản lý Môi trường và Đô thị thị xã Phổ Yên,Ngân sách thành phố Phổ Yên,Phi tư vấn,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn một túi hồ sơ,275D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Thành phố Phổ Yên, Tỉnh Thái Nguyên",2023-03-24T17:00:00,2023-03-24T17:00:00,https://muasamcong.mpi.gov.vn,150 D,50000000,Thư bảo lãnh,15/QĐ-MT&ĐT,13/03/2023,Ban quản lý Môi trường và Đô thị thành phố Phổ Yên,http://localhost:1234/api/download/file/browser/public?fileId=5fa05eba-cb5d-48e0-a4fb-2ee34927a559,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=7a4b4023-17e3-491a-9da1-6cb9d4f4d177,"['7a4b4023-17e3-491a-9da1-6cb9d4f4d177', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039856,2023-03-14T17:11:03.247,PL2300030983,KHAC,"Sửa chữa nhà khách, phòng họp số 1, phòng họp số 2 và xây dựng nhà để xe Huyện ủy Đạ Tẻh",Gói thầu số 07: Chi phí thi công xây dựng công trình,CÔNG TY TNHH TƯ VẤN XÂY DỰNG NGUYỄN HỒNG PHÚC,CÔNG TY TNHH TƯ VẤN XÂY DỰNG NGUYỄN HỒNG PHÚC,Ngân sách nhà nước,Xây lắp,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn một túi hồ sơ,7M,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Huyện Đạ Tẻh, Tỉnh Lâm Đồng",2023-03-25T08:00:00,2023-03-25T08:00:00,https://muasamcong.mpi.gov.vn,90 D,20000000,Thư bảo lãnh,13-QĐ/VPHU,13/03/2023,Văn phòng Huyện ủy Đạ Tẻh,http://localhost:1234/api/download/file/browser/public?fileId=e342fb5d-5757-4742-942e-09b79a2eb3e2,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=0a6dac7c-6907-49bc-8b9b-ccc7dd8e58d6,"['0a6dac7c-6907-49bc-8b9b-ccc7dd8e58d6', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039777,2023-03-14T16:53:55.762,PL2300030843,Chi thường xuyên,Kế hoạch lựa chọn nhà thầu các gói thầu mua sắm hoá chất và vật tư kỹ thuật thuộc ngân sách ngành Hoá học - MTB,Mua các loại hoá chất quý I/2023,Bộ Tham mưu Hải quân,Bộ Tham mưu Hải quân,Ngân sách Nhà nước chi thường xuyên cho quốc phòng,Hàng hóa,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,30D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,Thành phố Hải Phòng,2023-03-22T08:55:00,2023-03-22T08:55:00,https://muasamcong.mpi.gov.vn,30 D,8500000,Cam kết,3526/QĐ-TM,08/03/2023,Bộ Tham mưu,http://localhost:1234/api/download/file/browser/public?fileId=0b88ac49-c288-4ab5-b950-d5d0d09f0260,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=1e632fe9-79f9-4ffb-9478-6da50ef54b3d,"['1e632fe9-79f9-4ffb-9478-6da50ef54b3d', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039858,2023-03-14T17:47:34.819,PL2300030868,Chi thường xuyên,Dịch vụ sự nghiệp công: Duy trì chiếu sáng đô thị trên địa bàn thành phố Phổ Yên (từ 01/4/2023 đến 31/12/2023),Dịch vụ sự nghiệp công: Duy trì chiếu sáng đô thị trên địa bàn thành phố Phổ Yên (từ 01/4/2023 đến 31/12/2023),Ban quản lý Môi trường và Đô thị thị xã Phổ Yên,Ban quản lý Môi trường và Đô thị thị xã Phổ Yên,Ngân sách thành phố Phổ Yên,Phi tư vấn,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn một túi hồ sơ,275D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Thành phố Phổ Yên, Tỉnh Thái Nguyên",2023-03-24T17:00:00,2023-03-24T17:00:00,https://muasamcong.mpi.gov.vn,150 D,20000000,Thư bảo lãnh,14/QĐ-MT&ĐT,13/03/2023,Ban quản lý Môi trường và Đô thị thành phố Phổ Yên,http://localhost:1234/api/download/file/browser/public?fileId=86c2ad55-c435-4c62-a413-6fdce6553800,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=7bcdcd61-a9ea-4f09-90d8-df04c79169e0,"['7bcdcd61-a9ea-4f09-90d8-df04c79169e0', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300038917,2023-03-14T17:15:12.349,PL2300027122,Chi đầu tư phát triển,Xây dựng Nhà làm việc một cửa và khối đoàn thể xã Tân Lợi,Xây lắp và mua sắm trang thiết bị công trình: Xây dựng Nhà làm việc một cửa và khối đoàn thể xã Tân Lợi,Ban Quản lý các dự án huyện Đồng Phú,Ban Quản lý các dự án huyện Đồng Phú,Vốn đầu tư công,Xây lắp,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,210D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Huyện Đồng Phú, Tỉnh Bình Phước",2023-03-21T15:00:00,2023-03-21T15:00:00,https://muasamcong.mpi.gov.vn,90 D,40000000,Thư bảo lãnh,Số: 38/QĐ-QLCDA,14/03/2023,Ban Quản lý các dự án huyện Đồng Phú,http://localhost:1234/api/download/file/browser/public?fileId=3937731f-5f3c-4d32-b172-7cfe9151f9a7,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=4d0b5afa-11b5-49fe-bc14-6ff113a38d5d,"['4d0b5afa-11b5-49fe-bc14-6ff113a38d5d', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300034829,2023-03-14T16:52:27.096,PL2300012827,Chi thường xuyên,"Mua sắm vật tư thiết bị điện, văn phòng phẩm, máy tính máy in, trang bị dụng cụ sản xuất các loại phục vụ SXKD năm 2023","Gói 01/VTTB-SXKD-2023: “Mua sắm vật tư thiết bị điện, trang bị dụng cụ sản xuất các loại phục vụ SXKD năm 2023”",CÔNG TY ĐIỆN LỰC HOÀI ĐỨC,CÔNG TY ĐIỆN LỰC HOÀI ĐỨC,Sản xuất kinh doanh,Hàng hóa,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn một túi hồ sơ,360D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Huyện Hoài Đức, Thành phố Hà Nội",2023-03-20T16:00:00,2023-03-20T16:00:00,https://muasamcong.mpi.gov.vn,90 D,120000000,Thư bảo lãnh,434/QĐ-PCHOAIDUC,14/03/2023,Công ty Điện lực Hoài Đức,http://localhost:1234/api/download/file/browser/public?fileId=40d85163-31e1-4aa2-9c91-503ae7a3ef46,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=92ea7ad8-96bf-4453-a38c-cc660c019a79,"['92ea7ad8-96bf-4453-a38c-cc660c019a79', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300020495,2023-03-14T16:29:25.508,PL2300015237,Chi thường xuyên,KHLCNT cung cấp MBA phụ tải thuộc chương trình: Mua sắm MBA phục vụ kế hoạch ĐTXD năm 2023 (Phần chuyển tiếp kế hoạch 2022),"Gói thầu 23MBAT-G03: Cung cấp MBA cho Kon Tum, Đăk Lăk, Đăk Nông",TỔNG CÔNG TY ĐIỆN LỰC MIỀN TRUNG,TỔNG CÔNG TY ĐIỆN LỰC MIỀN TRUNG,ĐTXD của EVNCPC,Hàng hóa,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn hai túi hồ sơ,60D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,Tỉnh Kon Tum,2023-04-04T09:00:00,2023-04-04T09:00:00,https://muasamcong.mpi.gov.vn,120 D,903000000,Thư bảo lãnh,111/QĐ-HĐTV,14/03/2023,Tổng công ty Điện lực miền Trung,http://localhost:1234/api/download/file/browser/public?fileId=4dd36bd8-0b52-4c2c-be10-ad944d6e6c30,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=11cfed3d-4cd2-435e-b3d4-08a5e9dffc99,"['11cfed3d-4cd2-435e-b3d4-08a5e9dffc99', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039870,2023-03-14T17:42:16.375,PL2300030976,Chi thường xuyên,Cung cấp dịch vụ giặt là đồ vải y tế Quý II/2023 của Bệnh viện Quân y 103,Cung cấp dịch vụ giặt là đồ vải y tế Quý II/2023 của Bệnh viện Quân y 103,Bệnh viện Quân Y 103,Bệnh viện Quân Y 103,Viện phí,Phi tư vấn,Đấu thầu rộng rãi,TG,Trong nước,Một giai đoạn một túi hồ sơ,90D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Quận Hà Đông, Thành phố Hà Nội",2023-03-24T17:45:00,2023-03-24T17:45:00,https://muasamcong.mpi.gov.vn,60 D,20000000,Thư bảo lãnh,773/QĐ-BVQY103,14/03/2023,Bệnh viện Quân y 103,http://localhost:1234/api/download/file/browser/public?fileId=b368cb87-7c72-4184-ae03-370552fae19e,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=4418b2e5-972b-478e-b2d6-8b82e6d27704,"['4418b2e5-972b-478e-b2d6-8b82e6d27704', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300036986,2023-03-14T16:29:13.941,PL2300028670,Chi thường xuyên,Mua sắm bổ sung vật tư thiết bị phục vụ thay thế cáp 220kV tổ máy H5 tại khoang 2-1 hầm cáp số 2 cao độ gian máy Nhà máy thủy điện Hòa Bình,E-SCL23.08- Mua sắm bổ sung vật tư thiết bị phục vụ thay thế cáp 220kV tổ máy H5 tại khoang 2-1 hầm cáp số 2 cao độ gian máy Nhà máy thủy điện Hòa Bình,TRUNG TÂM DỊCH VỤ SỬA CHỮA EVN - CHI NHÁNH TẬP ĐOÀN ĐIỆN LỰC VIỆT NAM,TRUNG TÂM DỊCH VỤ SỬA CHỮA EVN - CHI NHÁNH TẬP ĐOÀN ĐIỆN LỰC VIỆT NAM,Chi phí SCL năm 2023 do EVN cấp,Hàng hóa,Chào hàng cạnh tranh rút gọn,TG,Trong nước,Một giai đoạn một túi hồ sơ,30D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Thành phố Hoà Bình, Tỉnh Hoà Bình",2023-03-17T16:10:00,2023-03-17T16:10:00,https://muasamcong.mpi.gov.vn,60 D,,Cam kết,135/QĐ-EVNPSC,14/03/2023,Trung tâm dịch vụ sửa chữa EVN,http://localhost:1234/api/download/file/browser/public?fileId=6f74db78-abef-424a-8991-78934c5b6c93,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=78415401-9ac5-4dbd-b2d0-6b1cf8348545,"['78415401-9ac5-4dbd-b2d0-6b1cf8348545', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039295,2023-03-14T16:42:46.205,PL2300001144,Chi thường xuyên,"Nhiệm vụ đặc thù về quản trị, vận hành và duy trì hệ thống cơ sở hạ tầng công nghệ thông tin của Bộ Tài nguyên và Môi trường năm 2023",Thuê bao đường truyền internet cho Tổng cục Biển và Hải đảo Việt Nam và các đơn vị tại khu liên cơ 83 Nguyễn Chí Thanh - Đống Đa - Hà Nội,Trung tâm Cơ sở hạ tầng công nghệ thông tin,Trung tâm Cơ sở hạ tầng và Bảo đảm an toàn thông tin,Ngân sách Nhà nước,Phi tư vấn,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,9M,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,Thành phố Hà Nội,2023-03-22T14:00:00,2023-03-22T14:00:00,https://muasamcong.mpi.gov.vn,60 D,4000000,Cam kết,43/QĐ-CSHT,14/03/2023,Trung tâm Cơ sở hạ tầng và Bảo đảm an toàn thông tin,http://localhost:1234/api/download/file/browser/public?fileId=5a268c67-a5f9-4895-a51e-7b464b500984,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=643b89cb-f6d6-4ad9-aa66-b87ba174ee8b,"['643b89cb-f6d6-4ad9-aa66-b87ba174ee8b', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300038931,2023-03-14T17:14:46.572,PL2300027792,Chi đầu tư phát triển,Xây dựng Nhà làm việc một cửa và khối đoàn thể xã Tân Hòa,Xây lắp và mua sắm trang thiết bị công trình: Xây dựng Nhà làm việc một cửa và khối đoàn thể xã Tân Hòa,Ban Quản lý các dự án huyện Đồng Phú,Ban Quản lý các dự án huyện Đồng Phú,Vốn đầu tư công,Xây lắp,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,210D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Huyện Đồng Phú, Tỉnh Bình Phước",2023-03-21T15:05:00,2023-03-21T15:05:00,https://muasamcong.mpi.gov.vn,90 D,45000000,Thư bảo lãnh,Số: 39/QĐ-QLCDA,14/03/2023,Ban Quản lý các dự án huyện Đồng Phú,http://localhost:1234/api/download/file/browser/public?fileId=bc1145e1-6f76-4775-a135-b4f710d6a2f7,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=afa2f85f-c033-47ed-aea1-e9db4720b23d,"['afa2f85f-c033-47ed-aea1-e9db4720b23d', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039119,2023-03-14T16:28:55.38,PL2300030320,Chi thường xuyên,Mua xe ô tô phục vụ công tác chung của Sở Tư pháp Thanh Hóa,Gói thầu số 03: Mua xe ô tô phục vụ công tác chung của Sở Tư pháp Thanh Hóa,Sở Tư pháp tỉnh Thanh Hóa,Sở Tư pháp tỉnh Thanh Hóa,"Từ nguồn chi quản lý hành chính (kinh phí mua xe ôtô phục vụ công tác chung, xe ô tô chuyên dùng của các cơ quan, tổ chức, đơn vị) trong dự toán ngân sách tỉnh năm 2022",Hàng hóa,Chào hàng cạnh tranh,TG,Trong nước,Một giai đoạn một túi hồ sơ,30D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Thành phố Thanh Hoá, Tỉnh Thanh Hoá",2023-03-21T15:00:00,2023-03-21T15:00:00,https://muasamcong.mpi.gov.vn,60 D,10000000,Thư bảo lãnh,58/QĐ-STP,14/03/2023,Sở Tư pháp Thanh Hóa,http://localhost:1234/api/download/file/browser/public?fileId=35123e54-20bd-47f6-91a0-5c6395704428,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=8678012d-9d9a-4f26-bd50-054548fabe0f,"['8678012d-9d9a-4f26-bd50-054548fabe0f', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
IB2300039872,2023-03-14T16:42:03.882,PL2300028793,Chi thường xuyên,"Kế hoạch lựa chọn nhà thầu dự toán mua sắm hàng hóa phục vụ công tác chăm sóc, nuôi dưỡng đối tượng năm 2023 tại Cơ sở Cai nghiện ma túy - bảo trợ xã hội Phú Văn","Mua chất tẩy rửa, vật rẻ tiền mau hỏng",Cơ sở Cai nghiện Ma túy Bảo trợ Xã hội Phú Văn,Cơ sở Cai nghiện Ma túy Bảo trợ Xã hội Phú Văn,Ngân sách thành phố năm 2023 (kinh phí nhiệm cụ chi không thường xuyên),Hàng hóa,Chào hàng cạnh tranh rút gọn,TG,Trong nước,Một giai đoạn một túi hồ sơ,275D,Qua mạng,https://muasamcong.mpi.gov.vn,0,https://muasamcong.mpi.gov.vn,"Huyện Bù Gia Mập, Tỉnh Bình Phước",2023-03-17T16:30:00,2023-03-17T16:30:00,https://muasamcong.mpi.gov.vn,40 D,,Cam kết,157/QĐ-CSPV,10/03/2023,Cơ sở Cai nghiện Ma túy Bảo trợ Xã hội Phú Văn,http://localhost:1234/api/download/file/browser/public?fileId=6b66a1dc-5601-4c19-9226-95393f460839,https://muasamcong.mpi.gov.vn/egp/contractorfe/viewer?formCode=ALL&id=e7ed2cb3-c8b1-47dd-a354-a4df8f74e766,"['e7ed2cb3-c8b1-47dd-a354-a4df8f74e766', 'notify-contractor-step-1-tbmt', 'es-notify-contractor']"
